iso_code,country,year,population,electricity_perc,biofuel_pct,coal_pct,gas_pct,hydro_pct,nuclear_pct,oil_pct,solar_pct,wind_pct
ALB,Albania,1985,2969671.0,,,,,,,,,
ALB,Albania,1986,3044201.0,,,,,,,,,
ALB,Albania,1987,3124892.0,,,,,,,,,
ALB,Albania,1988,3200972.0,,,,,,,,,
ALB,Albania,1989,3257913.0,,,,,,,,,
ALB,Albania,1990,3286070.0,1004.239,0.0,0.0,0.0,86.364,0.0,13.635999999999997,0.0,0.0
ALB,Albania,1991,3280397.0,1164.493,0.0,0.0,0.0,92.147,0.0,7.853000000000001,0.0,0.0
ALB,Albania,1992,3245887.0,1047.479,0.0,0.0,0.0,95.0,0.0,5.0,0.0,0.0
ALB,Albania,1993,3195196.0,1104.784,0.0,0.0,0.0,93.768,0.0,6.232,0.0,0.0
ALB,Albania,1994,3146518.0,1252.178,0.0,0.0,0.0,95.685,0.0,4.315,0.0,0.0
ALB,Albania,1995,3112923.0,1435.949,0.0,0.0,0.0,93.96,0.0,6.04,0.0,0.0
ALB,Albania,1996,3098699.0,1933.069,0.0,0.0,0.0,95.659,0.0,4.341,0.0,0.0
ALB,Albania,1997,3099747.0,1687.234,0.0,0.0,0.0,96.176,0.0,3.824,0.0,0.0
ALB,Albania,1998,3110699.0,1642.718,0.0,0.0,0.0,96.282,0.0,3.718,0.0,0.0
ALB,Albania,1999,3122700.0,1735.677,0.0,0.0,0.0,97.417,0.0,2.583,0.0,0.0
ALB,Albania,2000,3129246.0,1524.329,0.0,0.0,0.0,96.226,0.0,3.7740000000000005,0.0,0.0
ALB,Albania,2001,3129701.0,1191.807,0.0,0.0,0.0,95.442,0.0,4.558,0.0,0.0
ALB,Albania,2002,3126183.0,1196.347,0.0,0.0,0.0,93.85,0.0,6.15,0.0,0.0
ALB,Albania,2003,3118017.0,1603.583,0.0,0.0,0.0,97.8,0.0,2.2,0.0,0.0
ALB,Albania,2004,3104893.0,1806.826,0.0,0.0,0.0,97.504,0.0,2.496,0.0,0.0
ALB,Albania,2005,3086810.0,1762.337,0.0,0.0,0.0,98.713,0.0,1.287,0.0,0.0
ALB,Albania,2006,3063021.0,1802.142,0.0,0.0,0.0,98.37,0.0,1.63,0.0,0.0
ALB,Albania,2007,3033993.0,942.652,0.0,0.0,0.0,97.552,0.0,2.448,0.0,0.0
ALB,Albania,2008,3002683.0,1265.535,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2009,2973044.0,1749.049,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2010,2948029.0,2567.817,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2011,2928601.0,1430.717,0.0,0.0,0.0,98.568,0.0,1.432,0.0,0.0
ALB,Albania,2012,2914091.0,1619.716,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2013,2903788.0,2396.869,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2014,2896307.0,1629.661,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2015,2890524.0,2037.693,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2016,2886427.0,2695.374,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2017,2884169.0,1567.176,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2018,2882735.0,2965.933,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ALB,Albania,2019,2880913.0,1804.983,0.0,0.0,0.0,99.615,0.0,0.0,0.385,0.0
ALB,Albania,2020,2877800.0,1845.16,0.0,0.0,0.0,99.435,0.0,0.0,0.565,0.0
ALB,Albania,2021,,,,,,,,,,
ARM,Armenia,1985,,,,,,,,,,
ARM,Armenia,1986,,,,,,,,,,
ARM,Armenia,1987,,,,,,,,,,
ARM,Armenia,1988,,,,,,,,,,
ARM,Armenia,1989,,,,,,,,,,
ARM,Armenia,1990,,,,,,,,,,
ARM,Armenia,1991,,,,,,,,,,
ARM,Armenia,1992,3442820.0,,,,,,,,,
ARM,Armenia,1993,3363111.0,,,,,,,,,
ARM,Armenia,1994,3283664.0,,,,,,,,,
ARM,Armenia,1995,3217349.0,,,,,,,,,
ARM,Armenia,1996,3168213.0,,,,,,,,,
ARM,Armenia,1997,3133081.0,,,,,,,,,
ARM,Armenia,1998,3108691.0,,,,,,,,,
ARM,Armenia,1999,3089020.0,,,,,,,,,
ARM,Armenia,2000,3069597.0,1830.859,0.0,0.0,45.018,22.242,32.74,0.0,0.0,0.0
ARM,Armenia,2001,3050686.0,1825.819,0.0,0.0,47.038,17.235,35.727,0.0,0.0,0.0
ARM,Armenia,2002,3033976.0,1717.219,0.0,0.0,28.407,31.478,40.115,0.0,0.0,0.0
ARM,Armenia,2003,3017938.0,1726.344,0.0,0.0,27.447,37.62,34.933,0.0,0.0,0.0
ARM,Armenia,2004,3000715.0,1966.198,0.0,0.0,29.153000000000002,33.559,37.288,0.0,0.0,0.0
ARM,Armenia,2005,2981262.0,2002.508,0.0,0.0,28.810999999999996,29.313,41.876,0.0,0.0,0.0
ARM,Armenia,2006,2958301.0,1899.739,0.0,0.0,24.733247332473322,32.20632206322063,43.06043060430604,0.0,0.0,0.0
ARM,Armenia,2007,2932615.0,1902.739,0.0,0.0,25.089749102508975,32.795672043279566,42.11457885421146,0.0,0.0,0.0
ARM,Armenia,2008,2907615.0,1881.267,0.0,0.0,25.96,32.541,41.499,0.0,0.0,0.0
ARM,Armenia,2009,2888094.0,1859.358,0.0,0.0,20.112,37.244,42.644,0.0,0.0,0.0
ARM,Armenia,2010,2877314.0,2147.836,0.0,0.0,21.844781552184475,40.938590614093854,37.05462945370546,0.0,0.0,0.16199838001619982
ARM,Armenia,2011,2876536.0,2457.817,0.0,0.0,31.825,34.795,33.38,0.0,0.0,0.0
ARM,Armenia,2012,2884239.0,2638.478,0.0,0.0,41.919,30.223,27.858,0.0,0.0,0.0
ARM,Armenia,2013,2897593.0,2519.333,0.0,0.0,40.822,29.452,29.725999999999996,0.0,0.0,0.0
ARM,Armenia,2014,2912403.0,2516.822,0.0,0.0,42.15557844421555,26.87573124268757,30.968690313096868,0.0,0.0,0.0
ARM,Armenia,2015,2925559.0,2522.595,0.0,0.0,35.637,29.539000000000005,34.824,0.0,0.0,0.0
ARM,Armenia,2016,2936147.0,2367.048,0.0,0.0,34.964,33.525,31.511,0.0,0.0,0.0
ARM,Armenia,2017,2944789.0,2499.33,0.0,0.0,36.684633153668464,30.57069429305707,32.74467255327446,0.0,0.0,0.0
ARM,Armenia,2018,2951741.0,2500.219,0.0,0.0,42.95399999999999,31.029999999999998,25.744999999999997,0.0,0.27099999999999996,0.0
ARM,Armenia,2019,2957728.0,2454.587,0.0,0.0,39.394393943939434,32.369323693236936,27.96127961279613,0.0,0.2750027500275003,0.0
ARM,Armenia,2020,2963234.0,2473.649,0.0,0.0,40.654593454065456,24.283757162428373,34.78865211347886,0.0,0.27299727002729973,0.0
ARM,Armenia,2021,2968128.0,2523.476,0.0,0.0,40.32040320403204,24.566245662456623,34.84634846348463,0.0,0.2670026700267003,0.0
AUT,Austria,1985,7614874.0,5744.284,,,,70.356,0.0,,0.0,0.0
AUT,Austria,1986,7625395.0,5767.177,,,,70.273,0.0,,0.0,0.0
AUT,Austria,1987,7639351.0,6504.217,,,,71.22,0.0,,0.0,0.0
AUT,Austria,1988,7658856.0,6286.709,,,,73.323,0.0,,0.0,0.0
AUT,Austria,1989,7686564.0,6394.925,,,,71.371,0.0,,0.0,0.0
AUT,Austria,1990,7723954.0,6382.224,2.291862488250705,12.556246625202489,15.659060456372616,63.914165150090994,0.0,5.578665280083195,0.0,0.0
AUT,Austria,1991,7772698.0,6596.197,2.4111156518185535,13.629955046996322,14.88557417245607,62.65733551287291,0.0,6.416019615856151,0.0,0.0
AUT,Austria,1992,7830938.0,6510.692,2.6223115947206717,8.22828095174906,13.293251809282719,69.76941214898895,0.0,6.086743495258609,0.0,0.0
AUT,Austria,1993,7892089.0,6644.787,2.6084470806831987,5.8018805321027855,13.218854325121743,71.45817806862614,0.0,6.910598156220968,0.0020418372451531885,0.0
AUT,Austria,1994,7947215.0,6703.491,2.2839733366049155,5.949167791273054,16.580787633419213,68.52533431480799,0.0,6.658692185007975,0.00204473888684415,0.0
AUT,Austria,1995,7990113.0,7061.939,3.3346285994764404,7.828861256544503,16.147537630890056,67.17522905759162,0.0,5.509653141361257,0.0020451570680628276,0.0020451570680628276
AUT,Austria,1996,8017852.0,6875.958,2.9308552787296884,9.855618330194602,17.546026159529912,63.86959340557562,0.0,5.786586809093061,0.0020581848867483768,0.009261831990367694
AUT,Austria,1997,8032873.0,7129.933,3.0356022342690796,10.470821803668235,15.212985917521321,64.84729408618189,0.0,6.3942065361628595,0.0030860070155226157,0.03600341518109718
AUT,Austria,1998,8041054.0,7172.574,3.2550176365024033,7.385672146702696,15.861507044287219,66.45764145300028,0.0,6.956620392334825,0.003094123228614452,0.08044720394397574
AUT,Austria,1999,8051116.0,7569.267,2.6696634698506005,7.376407294029106,15.503371403581925,67.92030673162,0.0,6.441770825917602,0.0030510439655435434,0.08542923103521922
AUT,Austria,2000,8069276.0,7588.638,2.5569925919862486,9.557770228788934,13.117505013710968,69.90545573609464,0.0,4.745630909016494,0.005116031596611142,0.11152948880612289
AUT,Austria,2001,8097755.0,7717.509,2.732022535096061,11.272660347842091,14.315511794116745,66.18815373761541,0.0,5.202294408146989,0.008179708188910362,0.28117746899379364
AUT,Austria,2002,8134403.0,7687.298,2.502316006176016,10.881111682964487,15.324755532681419,66.21821924858466,0.0,4.724652599073597,0.014410705095213586,0.33453422542460115
AUT,Austria,2003,8175855.0,7354.922,2.8416387059359596,14.535437637214695,19.219377821962635,57.20144153100534,0.0,5.545544923574003,0.025889565469533155,0.6306698148378277
AUT,Austria,2004,8216809.0,7801.943,3.0840105595527723,12.773953103162691,17.683109891816347,59.36642683368704,0.0,5.571716962575703,0.0289870076090895,1.491795641596356
AUT,Austria,2005,8253656.0,8097.35,3.7683051954108757,11.118365824083574,20.205412015877457,57.523655546228056,0.0,5.287649369358165,0.03212801459233695,2.0644840344495226
AUT,Austria,2006,8285344.0,7769.777,5.185690512367309,11.832925051939595,17.13231418028466,57.2503540161452,0.0,5.747981849566395,0.036176832356558865,2.8145575573402795
AUT,Austria,2007,8313731.0,7789.222,6.4535386388900315,10.49034542385442,15.735518135781629,58.894973033060225,0.0,5.149450368479559,0.038083082877022514,3.238091317057104
AUT,Austria,2008,8341525.0,7999.159,6.449977758697384,8.573763538746418,17.332698852762576,59.42462267371492,0.0,5.054465329429898,0.04655156361529788,3.117920283033506
AUT,Austria,2009,8372658.0,8251.562,6.455613100882633,5.670935673124017,18.61238185550681,61.68523285016101,0.0,4.554880526869732,0.07398684909808989,2.946969144357721
AUT,Austria,2010,8409945.0,8459.841,6.596549303889628,7.243947663394755,21.129490147602638,56.48603065190291,0.0,5.374034925989168,0.13094627012644172,3.039001037094459
AUT,Austria,2011,8453501.0,7790.277,7.324193957857325,8.721545231446221,19.981805872894984,54.99386477109249,0.0,5.58940509435559,0.2792586951002793,3.1099263772531103
AUT,Austria,2012,8502230.0,8553.239,6.812961139868949,6.3905914234600445,14.134036224289964,63.82652143076418,0.0,4.760392518022166,0.491176813066997,3.5843204505276978
AUT,Austria,2013,8556191.0,7998.647,7.277505218653641,6.518813643732847,10.296377141767243,65.05462367414408,0.0,5.001430493891261,0.9695569707437509,4.881692857067169
AUT,Austria,2014,8615205.0,7619.967,7.385425213379225,4.771596321672511,8.635331976514966,66.56153100258933,0.0,5.129625880422391,1.274414738883502,6.24207486653809
AUT,Austria,2015,8678667.0,7548.716,7.519147448595855,4.770177650186973,12.385724425046877,60.08220426063836,0.0,5.901545567219992,1.5148465555779194,7.826354092734034
AUT,Austria,2016,8747306.0,7832.487,7.3255496524642485,3.1267718023561035,13.011066546271602,61.25553852292056,0.0,5.578421284727326,1.6799311228239644,8.022721068436194
AUT,Austria,2017,8819902.0,8086.759,7.296922767710747,2.610728528661949,16.18059302042673,56.794981646620755,0.0,5.488030634804778,1.8818825172162106,9.746860884558833
AUT,Austria,2018,8891383.0,7717.365,7.581033172955179,2.7834050814552205,15.253861737148647,57.874356377141886,0.0,4.997045665569343,2.2379083312230947,9.272389634506627
AUT,Austria,2019,8955108.0,8289.604,6.671810324154685,2.1071618479632157,16.250482217889502,57.34065956980952,0.0,4.775260397660331,2.3907580986539605,10.463867543868794
AUT,Austria,2020,9006400.0,8057.193,6.156730018224421,0.8320749804738351,15.18354595157511,60.27076282218174,0.0,4.878937776620671,2.931528247852122,9.746420203072118
AUT,Austria,2021,9043072.0,8165.627,5.738015138772077,0.3416736753574432,15.43313708999159,61.00820016820857,0.0,4.840201850294365,3.0256518082422206,9.613120269133725
BLR,Belarus,1985,9901493.0,3350.505,,,,0.06,0.0,,,
BLR,Belarus,1986,9965178.0,3640.879,,,,0.055,0.0,,,
BLR,Belarus,1987,10026470.0,3735.412,,,,0.053,0.0,,,
BLR,Belarus,1988,10081209.0,3784.268,,,,0.052,0.0,,,
BLR,Belarus,1989,10124000.0,3801.758,,,,0.052,0.0,,,
BLR,Belarus,1990,10151135.0,3893.752,,,,0.05099999999999999,0.0,,0.0,0.0
BLR,Belarus,1991,10160785.0,3812.205,,,,0.046,0.0,,0.0,0.0
BLR,Belarus,1992,10154338.0,3702.359,,,,0.045,0.0,,0.0,0.0
BLR,Belarus,1993,10135133.0,3292.409,,,,0.056999999999999995,0.0,,0.0,0.0
BLR,Belarus,1994,10108280.0,3106.067,,,,0.061,0.0,,0.0,0.0
BLR,Belarus,1995,10077606.0,2472.611,,,,0.08,0.0,,0.0,0.0
BLR,Belarus,1996,10044854.0,2362.205,,,,0.067,0.0,,0.0,0.0
BLR,Belarus,1997,10009393.0,2603.255,,,,0.081,0.0,,0.0,0.0
BLR,Belarus,1998,9969986.0,2356.272,,,,0.11899999999999998,0.0,,0.0,0.0
BLR,Belarus,1999,9924440.0,2671.788,,,,0.072,0.0,,0.0,0.0
BLR,Belarus,2000,9871635.0,2644.04,0.0,0.0,99.89043369110811,0.10956630889189103,0.0,0.0,0.0,0.0
BLR,Belarus,2001,9811399.0,2554.478,0.0,0.0,99.87234449964363,0.1276555003563716,0.0,0.0,0.0,0.0
BLR,Belarus,2002,9745932.0,2714.568,0.0,0.0,99.88298121316568,0.11701878683432268,0.0,0.0,0.0,0.0
BLR,Belarus,2003,9679235.0,2750.941,0.0,0.0,99.88829193042183,0.11170806957816903,0.0,0.0,0.0,0.0
BLR,Belarus,2004,9616628.0,3245.524,0.0,0.0,99.88406475355784,0.11274436809972559,0.0,0.0,0.0,0.003190878342445064
BLR,Belarus,2005,9562083.0,3237.893,0.0,0.0,99.8734190679814,0.12338981608535174,0.0,0.0,0.0,0.003191115933241855
BLR,Belarus,2006,9516884.0,3342.586,0.06714771431312151,0.0,99.81241273461731,0.11724204086418041,0.0,0.0,0.0,0.003197510205386739
BLR,Belarus,2007,9480514.0,3357.307,0.1001448904798432,0.0,99.77946816670928,0.11719082928492287,0.0,0.0,0.0,0.003196113525952442
BLR,Belarus,2008,9452855.0,3708.298,0.2130288441054919,0.0,99.66554471475438,0.118231008478548,0.0,0.0,0.0,0.003195432661582378
BLR,Belarus,2009,9433159.0,3223.205,0.21027239347621896,0.0,99.62855435061054,0.1579711382460934,0.0,0.0,0.0,0.0032021176671505427
BLR,Belarus,2010,9420576.0,3703.595,0.21370247512120438,0.0,99.6459556009186,0.13715233477928046,0.0,0.0,0.0,0.0031895891809134986
BLR,Belarus,2011,9415316.0,3420.278,0.2637876934531724,0.0,99.58517257884381,0.13827580705206616,0.0,0.0,0.0,0.012763920650959954
BLR,Belarus,2012,9417045.0,3270.028,0.24139434477918267,0.0,99.48956261896913,0.24883822325254953,0.0,0.0,0.0,0.020204812999138635
BLR,Belarus,2013,9423502.0,3342.176,0.47291122021722043,0.0,99.03398584454506,0.465472167314927,0.0,0.0,0.001062721843184765,0.026568046079619125
BLR,Belarus,2014,9431742.0,3682.989,0.4284727021423635,0.0,99.16750837276062,0.3699962787730583,0.0,0.0,0.006379246185742385,0.027643400138217
BLR,Belarus,2015,9439424.0,3626.492,0.4056318783958327,0.0,99.09907024903663,0.34585454894802575,0.0,0.0,0.027753760100767494,0.12168956351874981
BLR,Belarus,2016,9445638.0,3554.233,0.4753347015599911,0.0,98.76221567647465,0.4498133753017365,0.0,0.0,0.08188092174523336,0.23075532491838494
BLR,Belarus,2017,9450233.0,3653.031,0.46217594560136,0.0,97.7156821079473,1.2494687632809178,0.0,0.0,0.2741181470463238,0.2985550361240969
BLR,Belarus,2018,9452615.0,4118.12,0.5726366784947837,0.0,97.9516817882413,0.8839215519622634,0.0,0.0,0.3219089305824108,0.2698510507192487
BLR,Belarus,2019,9452409.0,4279.438,0.6104167784154911,0.0,97.54331384433837,0.9311806039800462,0.0,0.0,0.4752454004183877,0.43984337284771763
BLR,Belarus,2020,9449321.0,4093.945,1.4142237864286022,0.0,95.55453023734924,1.1094896776685694,0.9378084896347483,0.0,0.4710502596677969,0.5128975492510408
BLR,Belarus,2021,9442867.0,4358.935,1.1793157540897885,0.0,83.86681108538133,0.777806827519235,13.111600806752818,0.0,0.6461492492716815,0.41831627698513485
BEL,Belgium,1985,9916577.0,5780.422,,,,0.501,60.363,,0.0,0.0
BEL,Belgium,1986,9928539.0,5909.832,,,,0.585,67.138,,0.0,0.0
BEL,Belgium,1987,9942281.0,6373.487,,,,0.677,66.228,,0.0,0.009
BEL,Belgium,1988,9959011.0,6561.796,,,,0.549,65.957,,0.0,0.012
BEL,Belgium,1989,9980175.0,6768.118,,,,0.45199999999999996,61.02000000000001,,0.0,0.01
BEL,Belgium,1990,10006545.0,7087.661,0.3985832635392175,24.315597218998796,7.697197808296585,0.3784018324739407,60.78344315395404,6.41668600720477,0.0,0.01009071553263842
BEL,Belgium,1991,10039450.0,7165.333,0.4213823767178658,23.192198868229593,8.737873888439776,0.3213419563459984,60.20816491511722,7.107922392886016,0.0,0.011115602263540823
BEL,Belgium,1992,10078098.0,7166.531,0.3782362459546926,22.41808252427185,9.33960355987055,0.4773462783171521,60.8495145631068,6.525080906148868,0.0,0.012135922330097089
BEL,Belgium,1993,10118684.0,7000.317,0.3568035255827117,23.259951078496776,9.717589504113855,0.3628681747427578,59.827763963854686,6.463905229749126,0.0,0.0111185234600845
BEL,Belgium,1994,10155909.0,7107.094,0.3500784135174786,23.802296757221633,11.59305913896899,0.48464612738402385,56.94541407396165,6.812364041078565,0.0,0.01214144786765822
BEL,Belgium,1995,10186304.0,7304.709,0.43524029312927653,22.472569739665577,13.847726628608445,0.4595327746062594,56.25733835377951,6.515445969472449,0.0,0.012146240738491439
BEL,Belgium,1996,10208265.0,7454.646,0.412231214107018,20.69664036624768,14.653958736364464,0.31803587525701144,57.67894582248736,6.229046601371404,0.0,0.01114138416505454
BEL,Belgium,1997,10223785.0,7710.745,0.3593844907876088,17.657420530471754,14.81980157926706,0.39177971249240734,60.87973273942093,5.881757440777484,0.0,0.010123506782749543
BEL,Belgium,1998,10237298.0,8125.484,0.4387876085568651,17.287015737578667,18.322676097729047,0.4742554291099605,56.23980300159099,7.224288363514761,0.0,0.013173761919721123
BEL,Belgium,1999,10255161.0,8241.118,0.6001196184374589,11.92230883858607,23.06608411811814,0.4085273753890134,58.79448944215233,5.193264873741726,0.0,0.015205733575273451
BEL,Belgium,2000,10282046.0,8170.747,0.6880594288497838,15.607176926667881,19.30321297367513,0.5561306298077898,58.17248168219366,5.653656457407294,0.0,0.019281901398445267
BEL,Belgium,2001,10319026.0,7735.323,0.7634285250195425,12.642254550622823,20.06943950945656,0.5603890236845579,58.948458422586114,6.969330883323351,0.0,0.04669908530704648
BEL,Belgium,2002,10364879.0,7917.99,0.8892719529507199,12.392009734333806,22.07868586493612,0.4451429730277834,58.51551409450415,5.609409856012979,0.0,0.06996552423443521
BEL,Belgium,2003,10419029.0,8122.638,1.028954537628746,11.536241277686067,25.860584762155536,0.2957231545153482,56.6978256246139,4.4753445883675465,0.0,0.10532605503286376
BEL,Belgium,2004,10480118.0,8171.949,1.232437261431008,10.846260050353283,25.461910176236497,0.375619264192317,56.081986518313975,5.832250466986112,0.0010151872005197758,0.1685210752862828
BEL,Belgium,2005,10546885.0,8251.252,1.8608677938480338,9.597677734772866,26.743735995111017,0.3371358728865349,55.70482786718273,5.488897942554492,0.0010185373803218577,0.26583825626400487
BEL,Belgium,2006,10619484.0,8062.256,2.6522633325866947,8.146164654136715,27.37481927956179,0.42660204850434746,55.46946588201755,5.493901321550021,0.0020362866277057155,0.43474719501517034
BEL,Belgium,2007,10697576.0,8303.002,2.978619475510599,7.412457895326,29.089114351715228,0.44572440391993245,55.25354391606542,4.2506640072455655,0.0071234493777158165,0.5627525008395495
BEL,Belgium,2008,10778764.0,7879.382,3.9954349531777003,6.659058255296167,29.574981913039935,0.4921691105291582,54.67254959902993,3.7916382200393324,0.04993019961890011,0.7642377492688792
BEL,Belgium,2009,10859934.0,8401.064,4.401940148256613,5.773669707045748,32.66729711316515,0.3660657087947287,52.63109728196211,2.864464171318752,0.18506655277955728,1.1103993166773438
BEL,Belgium,2010,10938735.0,8702.051,4.649494224764291,4.4585021777135525,34.14109158523399,0.3314570975272088,50.89786472912478,3.556090018897097,0.5941974797134109,1.371302687025678
BEL,Belgium,2011,11013860.0,8193.397,5.2002148597837206,3.9080156888181694,28.560135402203322,0.21992723145060755,54.17101622596763,4.031661413412521,1.312468961882658,2.596560216481367
BEL,Belgium,2012,11085355.0,7480.418,6.4363343756684355,4.163908043635475,28.951791152713973,0.4390030251484563,49.49529930635485,4.4959613758823345,2.6380924249060365,3.379610295690436
BEL,Belgium,2013,11154008.0,7485.893,6.1540347543596186,3.6828179431385166,25.44873170083872,0.4648216821436963,52.174446044929354,4.356043192660926,3.2353632249430464,4.483741456986117
BEL,Belgium,2014,11221225.0,6465.008,6.27833830317389,2.9420775295126833,27.224173849107476,0.415628446550386,47.44291491360647,5.13765777541767,4.062334054981415,6.496875127650014
BEL,Belgium,2015,11287931.0,6175.463,8.133120862956606,3.0338318215248834,32.282217863855514,0.46682193348042816,38.25079676391272,5.187137370270491,4.478221786385552,8.167851597613792
BEL,Belgium,2016,11354407.0,7539.583,6.4660873812091735,0.46397102216072117,26.29067377546244,0.4395514946785779,51.72869904967339,4.493193056714352,3.679208807309578,6.438615412791762
BEL,Belgium,2017,11419752.0,7584.78,6.781144712600389,0.10585995948820782,27.064523681076512,0.31757987846462343,49.62389177854911,4.5601213317997225,3.8872998585140928,7.659578799507345
BEL,Belgium,2018,11482180.0,6535.065,7.41155738456367,0.12223569078444756,32.56664391724644,0.3972659950494546,38.821036762384004,5.104358721007222,5.298917195505801,10.277984333458965
BEL,Belgium,2019,11539326.0,8114.842,5.657701463809958,0.09724965810667072,27.607759712303093,0.3272045788380692,47.08504279997974,4.078407536848503,4.59909841462797,10.547535835485995
BEL,Belgium,2020,11589616.0,7712.853,6.007747965646586,0.10351118125730217,29.60317297640765,0.306434091048845,39.4797794494435,4.012339352696415,5.852993625351016,14.634021358148688
BEL,Belgium,2021,11632334.0,8613.498,5.135049771266137,0.09169731734403816,21.496907762687346,0.38105329651855857,51.4320064391894,3.681137861822332,5.702554279717574,12.079593271454627
BIH,Bosnia and Herzegovina,1985,,,,,,,,,,
BIH,Bosnia and Herzegovina,1986,,,,,,,,,,
BIH,Bosnia and Herzegovina,1987,,,,,,,,,,
BIH,Bosnia and Herzegovina,1988,,,,,,,,,,
BIH,Bosnia and Herzegovina,1989,,,,,,,,,,
BIH,Bosnia and Herzegovina,1990,,,,,,,,,,
BIH,Bosnia and Herzegovina,1991,,,,,,,,,,
BIH,Bosnia and Herzegovina,1992,4233673.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1993,4078940.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1994,3936527.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1995,3829049.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1996,3764419.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1997,3736070.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1998,3734338.0,,,,,,,,,
BIH,Bosnia and Herzegovina,1999,3743353.0,,,,,,,,,
BIH,Bosnia and Herzegovina,2000,3751176.0,2679.16,0.0,49.851,0.0,50.149,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2001,3755514.0,2731.983,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2002,3759389.0,2769.067,0.0,49.856,0.0,50.144,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2003,3762179.0,2875.993,0.0,58.78,0.0,41.22,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2004,3764194.0,3257.005,0.0,51.713,0.0,48.287,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2005,3765332.0,3226.807,0.0,51.111,0.0,48.889,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2006,3765422.0,3402.009,0.0,54.723,0.0,45.277,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2007,3762791.0,2997.775,0.0,64.894,0.0,35.106,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2008,3754261.0,3777.042,0.0,66.008,0.0,33.992,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2009,3735945.0,4025.755,0.0,58.91,0.0,41.09,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2010,3705478.0,4452.867,0.0,51.818,0.0,48.182,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2011,3661173.0,3982.33,0.0,70.233,0.0,29.767,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2012,3604972.0,3728.184,0.0,68.973,0.0,31.026999999999997,0.0,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,2013,3542598.0,4730.991,0.0,56.623000000000005,0.0,42.721,0.0,0.656,0.0,0.0
BIH,Bosnia and Herzegovina,2014,3482106.0,4887.847,0.0,64.68900000000001,0.17600000000000002,34.84100000000001,0.0,0.29400000000000004,0.0,0.0
BIH,Bosnia and Herzegovina,2015,3429362.0,4790.979,0.0,65.733,0.183,33.78,0.0,0.304,0.0,0.0
BIH,Bosnia and Herzegovina,2016,3386263.0,5244.72,0.0,67.67932320676793,0.11299887001129988,31.75668243317567,0.0,0.33799662003379966,0.11299887001129988,0.0
BIH,Bosnia and Herzegovina,2017,3351534.0,4845.542,0.06200062000620006,75.98575985759857,0.12300123001230011,23.33723337233372,0.0,0.3690036900369003,0.12300123001230011,0.0
BIH,Bosnia and Herzegovina,2018,3323929.0,5737.186,0.05200104002080041,65.23430468609372,0.15700314006280125,33.665673313466264,0.0,0.2620052401048021,0.10500210004200083,0.5240104802096042
BIH,Bosnia and Herzegovina,2019,3300998.0,5277.192,0.05700057000570005,62.91662916629165,0.11500115001150012,35.01735017350173,0.0,0.28700287002870023,0.17200172001720015,1.4350143501435015
BIH,Bosnia and Herzegovina,2020,3280815.0,5169.447,0.05899999999999999,69.045,0.11799999999999998,28.95,0.0,0.295,0.177,1.356
BIH,Bosnia and Herzegovina,2021,3263459.0,5405.308,0.056999999999999995,62.302,0.11299999999999999,35.034,0.0,0.283,0.17,2.041
BGR,Bulgaria,1985,8975353.0,4638.48,,,,5.373,31.541000000000004,,0.0,0.0
BGR,Bulgaria,1986,8972555.0,4660.88,,,,5.562,28.862,,0.0,0.0
BGR,Bulgaria,1987,8960554.0,4851.597,,,,5.836,28.606000000000005,,0.0,0.0
